"run","seed_percent","","","",""
1,1e-05,0.128875971094065,0.101275582996467,0.112774800585735,0.159406136566839
2,1e-05,0.114318995876482,0.121980024921288,0.112069692193178,0.131873461365718
3,1e-05,0.135049803606729,0.103893053151148,0.0963679945137363,0.140626285558416
4,1e-05,0.119580664766836,0.0782434994622617,0.139919895825131,0.130140372908195
5,1e-05,0.101246125427773,0.140093500957779,0.114512645778417,0.119158164196575
6,5e-05,0.136163727687228,0.123053366423168,0.125850656808885,0.11252995186538
7,5e-05,0.15649854374363,0.122470745684514,0.127121272554189,0.110567074398659
8,5e-05,0.0993288297885968,0.102403624230638,0.107760915798386,0.109806681303319
9,5e-05,0.12660879389907,0.126055855434336,0.106808980030778,0.112998593242773
10,5e-05,0.116941573321101,0.104630801115542,0.114968602939699,0.147538665127173
11,1e-04,0.124668597384327,0.109941776308075,0.133208576397256,0.112135056546282
12,1e-04,0.101885745917821,0.153648327780666,0.109213810960792,0.082009913049434
13,1e-04,0.111552469928855,0.113175748245404,0.132340243789814,0.119496173339531
14,1e-04,0.0961502904092137,0.110528574160011,0.133151748099862,0.135313521702785
15,1e-04,0.115146971958213,0.116781626007128,0.130496440563458,0.116324843218056
16,5e-04,0.119391921034182,0.12587817949895,0.104997364008443,0.0531952813714016
17,5e-04,0.104247197635775,0.0926751534314669,0.107025043472593,0.13841628593983
18,5e-04,0.101405551833091,0.107946371914157,0.125755655397938,0.126845046859679
19,5e-04,0.131339044232854,0.102555322274978,0.109096300408753,0.0859492856581667
20,5e-04,0.0984707135705676,0.13277554028224,0.104351621181287,0.129497996491727
21,0.001,0.0978943228776328,0.140679820541471,0.0845057582649687,0.0754314797260355
22,0.001,0.099834610246193,0.115492584058116,0.0913986264913829,0.101022088855301
23,0.001,0.105205878639833,0.0883987848000693,0.0953973023428156,0.125841974772981
24,0.001,0.100243910861169,0.11992177431188,0.0736478153322932,0.0728100767721238
25,0.001,0.114372612799921,0.0900066719629256,0.0850240472105777,0.104612703509393
26,0.005,0.103683570585487,0.13685857265972,0.111835590974406,0.0993679731303662
27,0.005,0.0933043801108597,0.0743906935319515,0.09526773895399,0.0695454779371315
28,0.005,0.103939783292162,0.0556583562923876,0.0898585771148039,0.0874894168329977
29,0.005,0.0834155711526103,0.104015496368221,0.0949203362454975,0.0481911606167885
30,0.005,0.107383377802118,0.095233537579628,0.104453702722118,0.0805803478796548
31,0.01,0.075425172672374,0.0547627255898725,0.105980194975556,0.0772084643525777
32,0.01,0.076533064470074,0.0865804736122681,0.0461939066636266,0.0723608658003932
33,0.01,0.0874047521039812,0.0853286435507568,0.0368979764605377,0.0678123484194729
34,0.01,0.0851286905988701,0.103236826243502,0.0176470588235294,0.0841688399867004
35,0.01,0.0892540030432844,0.0732289962080791,0.0583106572389539,0.065849957162485
36,0.05,0.0667018707063474,0.0523264567845632,0.0737765701464943,0.0349524275886545
37,0.05,0.0387565241295972,0.0716172813011114,0.0698517772758569,0.0647086351367343
38,0.05,0.0212441002504003,0.0921105474233428,0.0793780918445053,0.0553260475745082
39,0.05,0.0549237619222779,0.0560904090858269,0.0604467479870989,0.0458746066755108
40,0.05,0.0845188086626912,0.0657200939328735,0.0561923337128142,0.0650128306096756
41,0.1,0.0477550135294199,0.0705886289042389,0.0866275424351196,0.0279541544895633
42,0.1,0.0284521666035138,0.0721946770130987,0.0759478282853016,0.036589647812212
43,0.1,0.0572441383546277,0.0560128195206012,0.0603881027182411,0.0355443020305041
44,0.1,0.055177299274969,0.0686256992554723,0.0676292888883052,0.0371171397933373
45,0.1,0.0298778936614641,0.06699911284571,0.0478831818986476,0.0806148264863176
46,0.5,0.075719573488559,0.0749572341785982,0.0240155352579252,0.0179634615384615
47,0.5,0.0199518735575181,0.0496813521332595,0.0477287286363295,0.0755814951833729
48,0.5,0.0344719652631772,0.0182533285394595,0.0483858126173992,0.0985954171098423
49,0.5,0.0307918654281855,0.0572737848636537,0.042732672388447,0.0471987862147312
50,0.5,0.024045939432077,0.0556703877420358,0.0583975933197185,0.0443805639550705
51,1,0.0820462808099001,0.0545828833967435,0.0443188822267614,0.0140256036730405
52,1,0.0675059340172741,0.0411023309375117,0.062129218141624,0.0171290105483297
53,1,0.0718774218461935,0.0314166427997928,0.0261801649848118,0.0582379732938763
54,1,0.032005817137185,0.0412767337403689,0.0644301530533823,0.0572931940557453
55,1,0.0166953363641446,0.0405184743530963,0.0700329934673632,0.045658234552658
