"run","seed_percent","","","",""
1,1e-05,0.943901037718713,0.869733914712124,0.919131972195596,0.940607360228995
2,1e-05,0.90947732123041,0.917471238789994,0.90628531117864,0.925755148677202
3,1e-05,0.947024483130509,0.905866800400842,0.848832421052816,0.931539802934888
4,1e-05,0.920781846481542,0.75118927329141,0.928175653977393,0.931630295918392
5,1e-05,0.850392026451844,0.933798806899166,0.923235132339501,0.947892060574506
6,5e-05,0.940630408901402,0.917367623887873,0.89085653964814,0.911713050678297
7,5e-05,0.935685011425261,0.919446171651367,0.921763253707065,0.911453580424809
8,5e-05,0.833108681419133,0.842924312087374,0.882309686402514,0.931429310523654
9,5e-05,0.914691639853027,0.924990374972593,0.895045136384103,0.901555668048315
10,5e-05,0.903695366940912,0.894005674605872,0.887139351166652,0.95318765145235
11,1e-04,0.905241816808415,0.916164376920969,0.901217574304415,0.911851168173734
12,1e-04,0.904147784693819,0.953810820593663,0.860485896669836,0.788312955412501
13,1e-04,0.90296207164043,0.894125750609851,0.942507400913009,0.901248797527366
14,1e-04,0.816966860044572,0.929217979833289,0.926684947110882,0.940661465606554
15,1e-04,0.903346832546871,0.938402534001674,0.925397355092687,0.863865754531209
16,5e-04,0.896668981271524,0.960494268495375,0.800975901647366,0.458140341352324
17,5e-04,0.874779236540187,0.747987743103793,0.840670489452105,0.957573308752172
18,5e-04,0.829021394441961,0.877425380803559,0.83100642956163,0.948342642119196
19,5e-04,0.911480032686845,0.776145690625942,0.883233023431538,0.859863181140733
20,5e-04,0.781797165676624,0.894931778224907,0.869888618354512,0.93801663704388
21,0.001,0.864289741886597,0.958106676477042,0.745227621078394,0.690631681449552
22,0.001,0.811382705374153,0.927660497010988,0.696529567434021,0.884674154097378
23,0.001,0.862264973230912,0.748887387836236,0.844818989426352,0.898442410213236
24,0.001,0.867294009102223,0.958322046133026,0.672723946686841,0.610744739566936
25,0.001,0.880623259178619,0.753810149250341,0.806460194063243,0.867625180052297
26,0.005,0.853904960593628,0.771094497437834,0.830009206075783,0.874983807723349
27,0.005,0.793740692467361,0.742784793864471,0.888485950944559,0.749883051044141
28,0.005,0.914778684040728,0.51493311276471,0.693074058966561,0.870043197343205
29,0.005,0.802289460384352,0.893721583476623,0.829669093296993,0.546167069701224
30,0.005,0.918669982702248,0.862638776144711,0.687023334713777,0.684940870604028
31,0.01,0.778271300553741,0.519688246869131,0.91071215542071,0.764491444305935
32,0.01,0.841326521065252,0.828356648353392,0.524250530792248,0.781411632259233
33,0.01,0.843425612781303,0.868998772179607,0.43504562075333,0.75974994448602
34,0.01,0.830791095922979,0.926519301599589,0.189178774848567,0.709662748830089
35,0.01,0.884818000198509,0.799293203846506,0.618963632346418,0.695167740674091
36,0.05,0.806821005240523,0.687125724809941,0.861243044954845,0.499922325777129
37,0.05,0.497380145321734,0.821269344026509,0.813715794502998,0.789617648958118
38,0.05,0.239989512198407,0.90325607888213,0.86276577514837,0.644045877598603
39,0.05,0.738996406895961,0.769943282465126,0.791499597010519,0.601927979945639
40,0.05,0.899973281656542,0.782753398227219,0.448514188370639,0.763192632481324
41,0.1,0.560673151831691,0.851573122876121,0.909413111993423,0.290832868747481
42,0.1,0.377021435295553,0.860463389364515,0.879656126979895,0.564585915231747
43,0.1,0.759953986295736,0.764190694738785,0.793207065219456,0.549069531918601
44,0.1,0.744229771707319,0.823230599053715,0.836912764978003,0.46702876290736
45,0.1,0.39944520076285,0.837775429206926,0.654238839079309,0.8805213318062
46,0.5,0.898020865861643,0.885970657815044,0.470156330177641,0.11811777870018
47,0.5,0.314347460725243,0.732443079154316,0.726282837221917,0.890046109676428
48,0.5,0.585612345085063,0.346165069162585,0.719363423544779,0.943574598339426
49,0.5,0.529926897177874,0.817636870389779,0.713484495283759,0.740568465060517
50,0.5,0.389380428489544,0.803788999445421,0.814896510019231,0.719434221356859
51,1,0.909534493330773,0.781267819299627,0.709726184431198,0.124510027520357
52,1,0.861022889662372,0.666271663547115,0.826911190217976,0.297725826325986
53,1,0.881699620345467,0.568868248421561,0.45163908412524,0.819179872899839
54,1,0.559115411743141,0.657954212934135,0.840804027478489,0.7974567807124
55,1,0.333142276326065,0.681662806604492,0.881462031314164,0.737923744811281
