"run","seed_percent","","","",""
1,1e-05,0.412063364470884,0.334979077227763,0.372010453919526,0.462968640753262
2,1e-05,0.374962891251584,0.391408179597473,0.368967413551535,0.415362374621975
3,1e-05,0.426555353517129,0.349318704487175,0.322134297002511,0.432937369980104
4,1e-05,0.388238699648693,0.263155470411281,0.426754019195139,0.409790426371777
5,1e-05,0.332761542355739,0.436406566021043,0.379076540162166,0.392905839369589
6,5e-05,0.424861116264284,0.39459280318674,0.395051737169102,0.365303187195556
7,5e-05,0.464547075487905,0.385664245654944,0.404617447757951,0.364875810842585
8,5e-05,0.323833367680524,0.333231432633352,0.348605782829138,0.365199117250745
9,5e-05,0.398888191431987,0.402583441771755,0.355937512458979,0.369460346456896
10,5e-05,0.376889086401331,0.347309609961498,0.370370731963783,0.455128022761962
11,1e-04,0.3879169978105,0.364450439433213,0.413532197859225,0.365913829471815
12,1e-04,0.342277297203952,0.458538426695186,0.353296090553135,0.277222155591351
13,1e-04,0.36792339689989,0.362223142583847,0.416992051422345,0.384262390615114
14,1e-04,0.318396705552436,0.364197469660972,0.416989974378841,0.425571058551828
15,1e-04,0.375444191809329,0.384236002347055,0.407510380592128,0.370579498898103
16,5e-04,0.376143977843243,0.406668868619263,0.329690674287261,0.171940902306454
17,5e-04,0.339007924279352,0.297626134471682,0.343626243107427,0.426498299096124
18,5e-04,0.32593339257054,0.347173986628535,0.382724269306901,0.401441456017041
19,5e-04,0.403433749899498,0.320876293799719,0.344458729822813,0.287352171638725
20,5e-04,0.320423527636509,0.401882036515807,0.337296333401986,0.399860440525299
21,0.001,0.319411457435229,0.429061121537851,0.276056618585035,0.247814276605001
22,0.001,0.307729116711775,0.370044593693266,0.286033068543127,0.326298192769462
23,0.001,0.331585481503629,0.280482877983792,0.308116609478883,0.375167479588058
24,0.001,0.323612760637854,0.389343397310251,0.241036885397809,0.229175768356841
25,0.001,0.345486170235219,0.283222929214404,0.275981591133263,0.331965272938661
26,0.005,0.32162612012959,0.382574710160018,0.319470231065887,0.317825847983575
27,0.005,0.290225065838795,0.239097621986863,0.304831626563607,0.225641354071149
28,0.005,0.333443889835379,0.178325286989563,0.263252616900625,0.286948141144932
29,0.005,0.269501164317616,0.324913731800335,0.30105739542485,0.156903301216329
30,0.005,0.340709923200503,0.298559355070173,0.296940328508623,0.248147198275826
31,0.01,0.242269286334637,0.170566072374002,0.328406156653758,0.246846996836353
32,0.01,0.250105970070808,0.27245917311586,0.148851019829207,0.233200938102113
33,0.01,0.276113548589271,0.276818669431925,0.122913549972924,0.221134237142962
34,0.01,0.269681503049917,0.328747319919963,0.0530340882352941,0.246563440794515
35,0.01,0.291798478919209,0.238779779477761,0.190856450797318,0.210633643627171
36,0.05,0.220105641141459,0.17361858860564,0.246438074904477,0.115728333950982
37,0.05,0.126424326866071,0.234876840882295,0.229059081538043,0.214829277022727
38,0.05,0.0711563976984095,0.292777685769267,0.259403372697801,0.17738765059832
39,0.05,0.184430780754154,0.189457650183087,0.203400963686414,0.149480924656405
40,0.05,0.280511004721043,0.216817773713215,0.175264199771814,0.213526187900064
41,0.1,0.149862408587701,0.235659188851149,0.286160009258919,0.086472784092507
42,0.1,0.0940359960802643,0.241458815551648,0.254547656978026,0.123722639052103
43,0.1,0.191571931720093,0.188746525723738,0.202345931124344,0.119355871135002
44,0.1,0.184853183236836,0.225713521597188,0.225904588688094,0.117073492304527
45,0.1,0.0967137176207412,0.226298584000372,0.15983393782196,0.265332389842053
46,0.5,0.25687146930624,0.250586602993176,0.0840743670631217,0.0478096153846154
47,0.5,0.066077514526936,0.169111729861907,0.164010988185365,0.254281700098218
48,0.5,0.118444872218698,0.063272942643889,0.165108220621422,0.321734998276326
49,0.5,0.104782342121855,0.198265194166255,0.150075834836702,0.163835566952847
50,0.5,0.0803849781005641,0.192234140180605,0.200463588910234,0.155439574375627
51,1,0.27447233296608,0.186944051518013,0.154442211211203,0.0408887075937162
52,1,0.230761565759495,0.142902350614526,0.211131388625532,0.0568382509844573
53,1,0.244649870530114,0.109970601390479,0.0889081069270361,0.200511284563566
54,1,0.110414330530611,0.141825304783843,0.219061519174161,0.195071412636489
55,1,0.0583777625563778,0.141661475415734,0.239910724709176,0.158611967140831
