"run","seed_percent","","","",""
32,0.01,0.402832079897122,0.420473950214292,0.356127163676502,0.435661274469476
33,0.01,0.434791239750302,0.517246427212176,0.346823402978393,0.443908418503489
34,0.01,0.534832451999304,0.26050529537604,0.515676615739252,0.367886487159144
35,0.01,0.436855587259596,0.397301784820316,0.534635505808354,0.311766260553912
36,0.025,0.348499485690835,0.384806806785431,0.403278319569885,0.369156975344518
37,0.025,0.384252698990835,0.387042274167799,0.423071950810561,0.334095353975151
38,0.025,0.349728321953517,0.401121188285635,0.403227857738312,0.379651433377663
39,0.025,0.48738366342045,0.339363016912526,0.297118520243791,0.430060166827488
40,0.025,0.395436568574018,0.416591889515774,0.346000745663004,0.324088434118191
41,0.05,0.412942562773265,0.424824328168668,0.151567210825285,0.55759367839543
42,0.05,0.275723324256212,0.256997186348347,0.407196067755035,0.529272750960475
43,0.05,0.229710217522381,0.235357902630324,0.453383314101119,0.526002255424474
44,0.05,0.338675134167126,0.45552472345659,0.234633371072496,0.423058039879557
45,0.05,0.303937926117017,0.551778539199056,0.239090312971274,0.430683289920698
46,0.075,0.637660921346912,0.335554667121368,0.142045160443601,0.319176951402256
47,0.075,0.353867627725479,0.43485579458941,0.346657845559318,0.321548864455701
48,0.075,0.133081193743758,0.401783491167773,0.212197750287196,0.549460911844451
49,0.075,0.2879330470999,0.370069780564248,0.298775342754087,0.400123095695691
50,0.075,0.384316361511787,0.440041863731656,0.149322918800665,0.393733760104357
51,0.1,0.481885452114873,0.408557211769567,0.388228478213005,0.157367641271997
52,0.1,0.445930737875271,0.42070238950722,0.118688754516908,0.38614462475133
53,0.1,0.394998745368311,0.268285981412815,0.525004212589796,0.19428646206916
54,0.1,0.298671760973053,0.298390787476924,0.397363099987319,0.366368239905906
55,0.1,0.452969782644666,0.44633018284964,0.201276463002829,0.204385478318731
56,0.25,0.353892628436848,0.299392422352523,0.351959753889723,0.318200955565452
57,0.25,0.445998242201167,0.364247966090027,0.142164793026801,0.363306753785699
58,0.25,0.0945487388403339,0.390208397763393,0.375001830096064,0.442999650984406
59,0.25,0.494497561429378,0.19839237862442,0.334503013842023,0.22932907026442
60,0.25,0.306507704619119,0.331870673907305,0.309021250214765,0.346663239230623
61,0.5,0.216874212847989,0.0669398365250553,0.712969747849437,0.170991483811837
62,0.5,0.340681487295356,0.197971132070222,0.624442630661704,0.0267578125
63,0.5,0.237891418756223,0.168552735626856,0.517863983898486,0.338877933964377
64,0.5,0.0908784924194914,0.443977093827483,0.442183793451813,0.279339357338474
65,0.5,0.0626953125,0.520103267034428,0.174795370690462,0.495874388042879
66,0.75,0.4306853067829,0.320395631955577,0.334073416680504,0.1919039544652
67,0.75,0.38118164345646,0.317841396949509,0.108555168215839,0.39154386763466
68,0.75,0.277198890156053,0.295834378026629,0.254000731922295,0.449865756087858
69,0.75,0.280177791098499,0.452324469324962,0.250018691321464,0.237781642762176
70,0.75,0.350238341494272,0.196114534220741,0.379633110851573,0.305494975532111
71,1,0.31517202848899,0.207291500275519,0.438212691449635,0.275376878764029
72,1,0.385030474176643,0.234693606280868,0.158334766455315,0.461038128121413
73,1,0.384981528173847,0.0875529478255547,0.433453658025913,0.305171612787313
74,1,0.662581385309526,0.0537551235837286,0.309268841839714,0.0841178397337596
75,1,0.43573061864999,0.239456788107977,0.378531370996023,0.158190392907772
