"run","seed_percent","","","",""
29,0.005,0.708139962820496,0.784947070563805,0.665641789091079,0.500796949478481
30,0.005,0.791873828465779,0.755592794922062,0.71865764347409,0.78415523629837
31,0.01,0.647089459579632,0.685867945807245,0.779243676038408,0.298473135830548
32,0.01,0.623736189190114,0.648465825664557,0.562653302680221,0.669708407564329
33,0.01,0.658642318268622,0.757797748775399,0.483195733374156,0.669953556442458
34,0.01,0.779760493261778,0.371941104220548,0.736986416348476,0.579371204523706
35,0.01,0.652687563405061,0.605094138536279,0.778365608888469,0.47129777124917
36,0.025,0.563058428674764,0.613659850827788,0.646993903530575,0.596952189566569
37,0.025,0.602335716653981,0.621316282044227,0.657476619190738,0.54073166872965
38,0.025,0.569377356064582,0.631347728822277,0.642464958288194,0.600854560544759
39,0.025,0.739061061774908,0.549454698038488,0.470408148748096,0.659385675031221
40,0.025,0.622238645807008,0.663642845548184,0.56847953618755,0.522276783496519
41,0.05,0.632332109492502,0.642902632998463,0.241011651970831,0.809897779782391
42,0.05,0.466897547742969,0.407466159097643,0.637219895214541,0.791143311188273
43,0.05,0.335798662333502,0.398668420263208,0.710502256322346,0.783104208773771
44,0.05,0.550775879346437,0.717731668495432,0.378812671069234,0.668913458332592
45,0.05,0.490271138996613,0.803808497946949,0.346296344228886,0.681446335954786
46,0.075,0.879664972336889,0.530009834842021,0.235234118582272,0.513385245803225
47,0.075,0.578861225145165,0.693736453664313,0.563449091882685,0.533833915891521
48,0.075,0.231773699324037,0.650949170617393,0.353009481150707,0.817134078352189
49,0.075,0.489953154281918,0.617879951660676,0.499724763691817,0.656359440488599
50,0.075,0.62607640416386,0.697821910239908,0.255841519914608,0.637541568893731
51,0.1,0.739982370827817,0.658595310739429,0.620549744820492,0.248873869976377
52,0.1,0.70523668899975,0.674364610539452,0.170972360534663,0.63110831888026
53,0.1,0.640793848439534,0.436564134353105,0.793496578551075,0.318886339184043
54,0.1,0.518146878949329,0.509314488396838,0.6512895095888,0.607097084836738
55,0.1,0.720110816999046,0.705522746502577,0.357886957158931,0.363483051585974
56,0.25,0.597219046887439,0.522204968700055,0.597647364077801,0.54908735350023
57,0.25,0.712449159085493,0.608795458714127,0.247117265255661,0.604619918964247
58,0.25,0.144440754862161,0.645081503954463,0.62866320837188,0.706470830597949
59,0.25,0.767521265374561,0.356193226957671,0.572642379393211,0.412047002819504
60,0.25,0.532407110001713,0.565255270122887,0.538870199941756,0.591372023730738
61,0.5,0.3739940862674,0.106389098107993,0.93051908911114,0.304512451866713
62,0.5,0.570611720045511,0.355507147803587,0.877013530003367,0.046452065152848
63,0.5,0.432356153117686,0.310818634954667,0.787430844948786,0.580315909393247
64,0.5,0.171933324348386,0.712045933763143,0.711843716211096,0.491214294740668
65,0.5,0.10562222949938,0.785196685462154,0.314779973440534,0.760637527650373
66,0.75,0.694198846057808,0.557179262110145,0.579507780492874,0.359748475438846
67,0.75,0.640613711756566,0.554852273108658,0.207867263967964,0.662304094133257
68,0.75,0.489170237190709,0.522427209145784,0.455071789246938,0.722463059264132
69,0.75,0.49764323904267,0.727238639327883,0.456411481722454,0.425260032657009
70,0.75,0.605902862340237,0.358271428030473,0.641986477679889,0.541545815399837
71,1,0.5588164142726,0.377683437971315,0.711070980314862,0.495342233540018
72,1,0.648584103851696,0.438739816487194,0.303155272053168,0.728644186458653
73,1,0.649776785406711,0.159045532555904,0.703304679632683,0.538704186583488
74,1,0.908204865033204,0.0851719043485813,0.537470202923606,0.12138222056916
75,1,0.707657837019242,0.433543577260146,0.636259890052418,0.296227079302872
