run; day; pollinator_agent; pollinator_species; plant_patch; plant_species; flower_density; habitat; foraging_distance
1002161252;0.1133;4;5;(patch 245 318);5;15;5;608.102
1002161252;0.1133;0;1;(patch 538 204);1;14;1;268.551
1002161252;0.1133;16;7;(patch 392 40);5;15;5;332.639
1002161252;0.1133;31;3;(patch 18 523);3;16;3;442.868
1002161252;0.1133;55;8;(patch 41 538);6;15;6;1141.456
1002161252;0.1133;7;8;(patch 345 164);6;15;6;1082.057
1002161252;0.1133;54;8;(patch 194 212);6;12;6;1202.826
1002161252;0.1133;1;2;(patch 564 78);3;15;3;274.919
1002161252;0.1133;77;5;(patch 346 463);5;7;5;554.555
1002161252;0.1133;78;5;(patch 248 378);5;10;5;560.828
1002161252;0.1133;21;2;(patch 507 120);2;15;2;267.244
1002161252;0.1133;19;2;(patch 508 75);3;14;3;235.037
1002161252;0.1133;73;5;(patch 478 349);5;16;5;525.094
1002161252;0.1133;76;5;(patch 450 341);5;9;5;566.616
1002161252;0.1133;10;7;(patch 394 594);5;13;5;312.962
1002161252;0.1133;22;2;(patch 561 52);2;15;2;260.479
1002161252;0.1133;60;8;(patch 570 451);5;4;5;1110.468
1002161252;0.1133;28;3;(patch 418 317);3;14;3;406.968
1002161252;0.1133;56;8;(patch 188 553);4;15;4;1058.471
1002161252;0.1133;32;3;(patch 90 376);3;15;3;428.358
1002161252;0.1133;44;4;(patch 473 116);1;15;1;214.734
1002161252;0.1133;6;7;(patch 418 596);1;9;1;324.141
1002161252;0.1133;24;2;(patch 519 136);4;11;4;259.763
1002161252;0.1133;75;5;(patch 310 399);4;15;4;551.321
1002161252;0.1133;30;3;(patch 259 102);3;13;3;472.513
1002161252;0.1133;58;8;(patch 407 197);6;16;6;1017.798
1002161252;0.1133;18;2;(patch 501 33);1;7;1;245.314
1002161252;0.1133;34;3;(patch 144 288);3;10;3;432.603
1002161252;0.1133;42;6;(patch 396 425);6;14;6;345.675
1002161252;0.1133;74;5;(patch 412 488);3;8;3;546.033
1002161252;0.1133;25;2;(patch 533 595);4;16;4;248.868
1002161252;0.1133;29;3;(patch 80 419);3;16;3;414.413
1002161252;0.1133;43;6;(patch 425 476);6;7;6;385.231
1002161252;0.1133;2;3;(patch 256 441);3;9;3;457.277
1002161252;0.1133;69;1;(patch 573 269);1;11;1;265.291
1002161252;0.115;21;2;(patch 508 112);1;5;1;275.244
1002161252;0.115;11;7;(patch 390 7);5;16;5;330.034
1002161252;0.115;36;6;(patch 350 419);6;13;6;414.312
1002161252;0.115;59;8;(patch 212 444);5;15;5;1169.905
1002161252;0.115;63;1;(patch 9 143);1;8;1;267.11
1002161252;0.115;20;2;(patch 525 99);3;12;3;256.133
1002161252;0.115;52;4;(patch 382 438);1;8;1;230.776
1002161252;0.115;48;4;(patch 445 253);1;13;1;231.35
1002161252;0.115;15;7;(patch 426 498);5;13;5;352.766
1002161252;0.115;32;3;(patch 84 371);2;13;2;436.358
1002161252;0.115;24;2;(patch 517 139);1;11;1;262.763
1002161252;0.115;50;4;(patch 335 415);1;12;1;220.552
1002161252;0.115;61;8;(patch 192 106);5;14;5;1118.88
1002161252;0.115;53;8;(patch 528 308);5;15;5;1112.578
1002161252;0.115;28;3;(patch 415 307);3;10;3;416.968
1002161252;0.115;18;2;(patch 501 33);1;6;1;245.314
1002161252;0.115;33;3;(patch 480 339);3;15;3;467.041
1002161252;0.115;37;6;(patch 428 428);6;11;6;377.924
1002161252;0.115;69;1;(patch 579 271);1;10;1;271.291
1002161252;0.115;57;8;(patch 173 509);5;11;5;1057.815
1002161252;0.115;67;1;(patch 593 235);1;11;1;249.112
1002161252;0.115;17;2;(patch 505 47);4;15;4;279.624
1002161252;0.115;29;3;(patch 88 417);2;9;2;422.413
1002161252;0.115;71;5;(patch 265 425);5;16;5;605.711
1002161252;0.115;62;1;(patch 516 199);1;13;1;281.346
1002161252;0.115;14;7;(patch 410 535);5;16;5;329.512
1002161252;0.115;40;6;(patch 410 410);6;15;6;353.667
1002161252;0.115;47;4;(patch 447 387);1;16;1;204.433
1002161252;0.115;51;4;(patch 18 297);1;14;1;232.377
1002161252;0.115;66;1;(patch 486 219);1;15;1;266.414
1002161252;0.115;35;6;(patch 361 430);6;9;6;375.557
1002161252;0.115;60;8;(patch 565 422);4;4;4;1140.468
1002161252;0.115;23;2;(patch 599 97);3;16;3;257.054
1002161252;0.115;77;5;(patch 352 477);4;6;4;569.555
1002161252;0.115;2;3;(patch 246 441);3;10;3;467.277
1002161252;0.115;8;7;(patch 284 513);1;16;1;355.462
1002161252;0.115;72;5;(patch 278 505);5;10;5;573.216
1002161252;0.115;64;1;(patch 493 164);1;13;1;265.618
1002161252;0.115;76;5;(patch 459 332);5;4;5;579.616
1002161252;0.115;27;3;(patch 528 422);2;11;2;489.424
1002161252;0.115;46;4;(patch 503 412);1;13;1;215.013
1002161252;0.115;79;5;(patch 378 335);5;11;5;575.391
1002161252;0.115;12;7;(patch 449 566);5;14;5;361.657
1002161252;0.115;68;1;(patch 585 196);1;12;1;280.444
1002161252;0.115;26;3;(patch 100 206);3;16;3;488.514
1002161252;0.115;9;7;(patch 344 515);5;16;5;317.71
1002161252;0.115;31;3;(patch 11 519);3;9;3;450.868
1002161252;0.1167;58;8;(patch 426 176);6;14;6;1047.657
1002161252;0.1167;23;2;(patch 0 98);3;7;3;258.054
1002161252;0.1167;16;7;(patch 389 46);5;13;5;339.84
1002161252;0.1167;4;5;(patch 235 313);5;12;5;619.915
1002161252;0.1167;32;3;(patch 80 377);2;6;2;443.358
1002161252;0.1167;54;8;(patch 189 240);4;15;4;1231.289
1002161252;0.1167;56;8;(patch 193 520);6;12;6;1091.862
1002161252;0.1167;5;6;(patch 391 412);6;9;6;367.966
1002161252;0.1167;13;7;(patch 452 18);5;14;5;362.442
1002161252;0.1167;0;1;(patch 548 205);1;9;1;279.54
1002161252;0.1167;6;7;(patch 422 597);5;15;5;328.405
1002161252;0.1167;43;6;(patch 438 473);6;12;6;399.079
1002161252;0.1167;7;8;(patch 332 195);4;7;4;1117.035
1002161252;0.1167;19;2;(patch 508 80);3;16;3;240.112
1002161252;0.1167;65;1;(patch 569 179);4;13;4;287.527
1002161252;0.1167;44;4;(patch 468 110);1;15;1;223.665
1002161252;0.1167;55;8;(patch 21 559);6;10;6;1170.591
1002161252;0.1167;27;3;(patch 525 413);2;11;2;499.424
1002161252;0.1167;25;2;(patch 536 587);2;14;2;257.938
1002161252;0.1167;74;5;(patch 402 486);4;8;4;557.947
1002161252;0.1167;22;2;(patch 566 52);3;12;3;266.637
1002161252;0.1167;70;1;(patch 508 119);1;16;1;308.225
1002161252;0.1167;76;5;(patch 466 319);5;13;5;594.616
1002161252;0.1167;66;1;(patch 488 216);1;8;1;270.414
1002161252;0.1167;73;5;(patch 493 353);5;14;5;542.318
1002161252;0.1167;69;1;(patch 582 272);4;10;4;275.291
1002161252;0.1167;26;3;(patch 97 196);2;16;2;498.514
1002161252;0.1167;24;2;(patch 515 140);1;16;1;265.763
1002161252;0.1167;78;5;(patch 255 372);5;14;5;571.805
1002161252;0.1167;10;7;(patch 382 0);1;4;1;326.386
1002161252;0.1167;1;2;(patch 562 82);2;15;2;280.183
1002161252;0.1167;34;3;(patch 136 282);3;16;3;442.82
1002161252;0.1167;72;5;(patch 269 499);5;7;5;584.216
1002161252;0.1167;30;3;(patch 267 108);3;16;3;483.444
1002161252;0.1167;75;5;(patch 311 410);5;8;5;562.934
1002161252;0.1167;42;6;(patch 408 427);6;12;6;359.972
1002161252;0.1183;59;8;(patch 230 417);6;8;6;1202.712
1002161252;0.1183;2;3;(patch 237 440);3;11;3;477.017
1002161252;0.1183;64;1;(patch 495 173);1;7;1;277.618
1002161252;0.1183;77;5;(patch 354 463);5;5;5;584.91
1002161252;0.1183;10;7;(patch 383 596);1;15;1;330.386
1002161252;0.1183;79;5;(patch 389 330);5;15;5;587.498
1002161252;0.1183;21;2;(patch 503 110);3;15;3;281.18
1002161252;0.1183;39;6;(patch 332 503);6;12;6;373.193
1002161252;0.1183;67;1;(patch 598 244);1;11;1;259.576
1002161252;0.1183;63;1;(patch 5 150);1;12;1;275.333
1002161252;0.1183;17;2;(patch 513 44);3;16;3;288.394
1002161252;0.1183;53;8;(patch 551 312);5;16;5;1136.986
1002161252;0.1183;41;6;(patch 443 462);6;16;6;410.755
1002161252;0.1183;68;1;(patch 593 190);1;11;1;291.178
1002161252;0.1183;71;5;(patch 274 414);5;15;5;619.947
1002161252;0.1183;55;8;(patch 39 577);6;6;6;1196.591
1002161252;0.1183;20;2;(patch 517 101);3;13;3;265.448
1002161252;0.1183;57;8;(patch 199 513);6;13;6;1085.677
1002161252;0.1183;9;7;(patch 347 519);1;10;1;323.106
1002161252;0.1183;18;2;(patch 500 36);3;10;3;249.214
1002161252;0.1183;8;7;(patch 274 511);1;13;1;365.662
1002161252;0.1183;61;8;(patch 174 118);6;12;6;1140.67
1002161252;0.1183;24;2;(patch 512 137);3;7;3;270.763
1002161252;0.1183;22;2;(patch 569 57);2;15;2;272.637
1002161252;0.1183;15;7;(patch 436 501);5;14;5;363.238
1002161252;0.1183;33;3;(patch 484 335);3;14;3;472.978
1002161252;0.1183;29;3;(patch 93 404);3;10;3;438.934
1002161252;0.1183;60;8;(patch 594 410);4;12;4;1172.009
1002161252;0.1183;46;4;(patch 509 418);1;16;1;224.034
1002161252;0.1183;31;3;(patch 3 521);3;14;3;459.566
1002161252;0.1183;28;3;(patch 406 315);3;7;3;429.024
1002161252;0.1183;12;7;(patch 452 572);5;12;5;369.853
1002161252;0.1183;47;4;(patch 441 392);1;15;1;212.388
1002161252;0.1183;11;7;(patch 395 19);1;10;1;343.123
1002161252;0.1183;14;7;(patch 409 526);5;14;5;340.359
1002161252;0.1183;25;2;(patch 540 584);3;11;3;262.938
1002161252;0.1183;37;6;(patch 428 420);6;7;6;385.946
1002161252;0.1183;66;1;(patch 488 216);1;7;1;270.414
1002161252;0.1183;1;2;(patch 557 80);2;16;2;285.183
1002161252;0.1183;30;3;(patch 273 116);2;5;2;493.444
1002161252;0.1183;38;6;(patch 391 499);6;3;6;404.92
1002161252;0.1183;62;1;(patch 519 192);1;13;1;289.753
1002161252;0.1183;50;4;(patch 331 418);1;15;1;225.588
1002161252;0.12;69;1;(patch 588 270);1;8;1;281.254
1002161252;0.12;7;8;(patch 366 204);5;7;5;1152.282
1002161252;0.12;5;6;(patch 385 419);6;4;6;377.776
1002161252;0.12;55;8;(patch 64 591);6;9;6;1224.591
1002161252;0.12;65;1;(patch 563 172);1;11;1;297.004
1002161252;0.12;23;2;(patch 7 102);3;16;3;267.494
1002161252;0.12;54;8;(patch 214 235);4;10;4;1258.262
1002161252;0.12;44;4;(patch 466 115);1;15;1;230.344
1002161252;0.12;4;5;(patch 235 330);5;14;5;636.952
1002161252;0.12;40;6;(patch 406 423);6;12;6;369.363
1002161252;0.12;32;3;(patch 68 373);3;15;3;456.036
1002161252;0.12;13;7;(patch 454 13);5;16;5;367.829
1002161252;0.12;34;3;(patch 139 271);2;13;2;454.403
1002161252;0.12;58;8;(patch 434 150);5;16;5;1077.591
1002161252;0.12;17;2;(patch 512 39);3;4;3;293.394
1002161252;0.12;74;5;(patch 401 499);5;7;5;571.802
1002161252;0.12;75;5;(patch 320 418);5;3;5;574.976
1002161252;0.12;28;3;(patch 406 321);2;15;2;435.024
1002161252;0.12;70;1;(patch 509 115);1;12;1;312.471
1002161252;0.12;0;1;(patch 555 203);4;16;4;288.779
1002161252;0.12;27;3;(patch 538 410);3;12;3;513.182
1002161252;0.12;78;5;(patch 266 380);5;6;5;586.102
1002161252;0.12;6;7;(patch 427 596);5;15;5;333.852
1002161252;0.12;76;5;(patch 473 326);5;12;5;606.318
1002161252;0.12;36;6;(patch 347 429);6;10;6;436.872
1002161252;0.12;56;8;(patch 190 483);6;15;6;1129.272
1002161252;0.12;26;3;(patch 99 188);3;11;3;507.083
1002161252;0.12;16;7;(patch 380 52);5;15;5;351.317
1002161252;0.12;19;2;(patch 517 75);3;15;3;251.019
1002161252;0.12;73;5;(patch 504 355);5;5;5;555.455
1002161252;0.12;72;5;(patch 286 498);3;12;3;601.214
1002161252;0.12;42;6;(patch 406 412);6;9;6;375.367
1002161252;0.1217;10;7;(patch 386 592);5;16;5;337.175
1002161252;0.1217;25;2;(patch 549 580);3;16;3;273.567
1002161252;0.1217;35;6;(patch 360 448);6;12;6;398.579
1002161252;0.1217;67;1;(patch 592 245);1;16;1;266.276
1002161252;0.1217;8;7;(patch 280 506);5;12;5;373.904
1002161252;0.1217;39;6;(patch 324 500);6;16;6;382.439
1002161252;0.1217;41;6;(patch 438 460);6;6;6;416.17
1002161252;0.1217;2;3;(patch 244 432);3;16;3;488.576
1002161252;0.1217;50;4;(patch 334 412);1;11;1;233.517
1002161252;0.1217;22;2;(patch 580 48);3;14;3;286.948
1002161252;0.1217;77;5;(patch 361 467);5;11;5;593.676
1002161252;0.1217;17;2;(patch 508 38);3;7;3;297.394
1002161252;0.1217;61;8;(patch 182 92);6;9;6;1169.255
1002161252;0.1217;59;8;(patch 238 441);6;4;6;1230.828
1002161252;0.1217;71;5;(patch 269 403);5;15;5;632.498
1002161252;0.1217;31;3;(patch 598 527);3;15;3;467.832
1002161252;0.1217;12;7;(patch 457 567);1;16;1;378.329
1002161252;0.1217;32;3;(patch 60 371);3;6;3;464.036
1002161252;0.1217;46;4;(patch 505 423);1;14;1;230.603
1002161252;0.1217;11;7;(patch 404 19);1;14;1;354.271
1002161252;0.1217;60;8;(patch 598 430);6;8;6;1193.324
1002161252;0.1217;29;3;(patch 93 390);3;15;3;453.015
1002161252;0.1217;64;1;(patch 485 174);1;11;1;289.66
1002161252;0.1217;68;1;(patch 597 186);4;9;4;297.23
1002161252;0.1217;15;7;(patch 443 504);5;13;5;371.134
1002161252;0.1217;4;5;(patch 232 340);3;9;3;646.952
1002161252;0.1217;14;7;(patch 410 520);1;13;1;346.745
1002161252;0.1217;9;7;(patch 349 525);1;14;1;329.45
1002161252;0.1217;24;2;(patch 522 138);3;14;3;281.259
1002161252;0.1217;30;3;(patch 268 125);3;14;3;506.528
1002161252;0.1217;33;3;(patch 484 342);3;13;3;480.014
1002161252;0.1217;0;1;(patch 561 202);1;12;1;294.779
1002161252;0.1217;18;2;(patch 504 40);2;13;2;254.944
1002161252;0.1217;21;2;(patch 494 104);2;14;2;293.969
1002161252;0.1217;66;1;(patch 480 218);1;11;1;278.808
1002161252;0.1217;63;1;(patch 11 148);1;14;1;281.671
1002161252;0.1217;20;2;(patch 520 115);3;13;3;279.804
1002161252;0.1217;53;8;(patch 546 288);5;15;5;1161.816
1002161252;0.1217;62;1;(patch 525 195);1;10;1;298.18
1002161252;0.1217;38;6;(patch 400 500);6;7;6;415.501
1002161252;0.1217;79;5;(patch 394 322);5;7;5;597.365
1002161252;0.1217;1;2;(patch 562 74);3;15;3;293.648
1002161252;0.1217;47;4;(patch 441 396);1;15;1;217.21
1002161252;0.1217;57;8;(patch 205 477);4;16;4;1124.141
1002161252;0.1233;28;3;(patch 395 330);3;15;3;449.046
1002161252;0.1233;54;8;(patch 230 263);6;15;6;1292.063
1002161252;0.1233;72;5;(patch 299 497);5;16;5;614.532
1002161252;0.1233;7;8;(patch 349 212);6;10;6;1172.895
1002161252;0.1233;70;1;(patch 508 110);1;16;1;319.287
1002161252;0.1233;30;3;(patch 276 133);2;5;2;517.528
1002161252;0.1233;39;6;(patch 325 497);6;15;6;385.439
1002161252;0.1233;27;3;(patch 545 408);3;11;3;521.336
1002161252;0.1233;71;5;(patch 260 394);3;7;3;645.498
1002161252;0.1233;23;2;(patch 593 108);3;15;3;282.744
1002161252;0.1233;73;5;(patch 496 366);5;13;5;569.419
1002161252;0.1233;6;7;(patch 432 592);5;16;5;340.276
1002161252;0.1233;17;2;(patch 509 38);3;6;3;298.394
1002161252;0.1233;58;8;(patch 462 153);5;6;5;1107.242
1002161252;0.1233;56;8;(patch 184 510);5;12;5;1156.934
1002161252;0.1233;5;6;(patch 376 421);6;9;6;387.147
1002161252;0.1233;21;2;(patch 493 102);2;12;2;295.969
1002161252;0.1233;78;5;(patch 268 366);5;13;5;601.307
1002161252;0.1233;19;2;(patch 522 68);2;14;2;259.749
1002161252;0.1233;40;6;(patch 405 428);6;10;6;374.662
1002161252;0.1233;13;7;(patch 465 3);1;8;1;382.695
1002161252;0.1233;69;1;(patch 581 267);1;12;1;288.901
1002161252;0.1233;75;5;(patch 315 431);3;10;3;589.626
1002161252;0.1233;12;7;(patch 460 566);1;12;1;381.329
1002161252;0.1233;24;2;(patch 523 135);1;11;1;284.259
1002161252;0.1233;26;3;(patch 105 186);2;16;2;514.653
1002161252;0.1233;74;5;(patch 390 510);5;4;5;588.191
1002161252;0.1233;76;5;(patch 463 339);5;13;5;623.509
1002161252;0.1233;37;6;(patch 411 414);6;12;6;405.67
1002161252;0.1233;67;1;(patch 581 248);1;13;1;277.276
1002161252;0.1233;55;8;(patch 66 12);6;12;6;1247.963
1002161252;0.1233;2;3;(patch 240 427);3;10;3;494.576
1002161252;0.1233;16;7;(patch 384 48);5;15;5;358.468
1002161252;0.1233;65;1;(patch 559 168);1;13;1;303.25
1002161252;0.1233;77;5;(patch 368 454);5;14;5;608.676
1002161252;0.1233;42;6;(patch 399 411);6;11;6;383.629
1002161252;0.1233;43;6;(patch 443 493);6;15;6;429.551
1002161252;0.1233;34;3;(patch 149 262);3;14;3;468.662
1002161252;0.125;32;3;(patch 45 368);3;11;3;479.748
1002161252;0.125;17;2;(patch 509 33);3;10;3;303.394
1002161252;0.125;9;7;(patch 354 520);1;16;1;336.637
1002161252;0.125;22;2;(patch 584 49);3;15;3;291.911
1002161252;0.125;79;5;(patch 388 310);5;13;5;612.066
1002161252;0.125;8;7;(patch 278 501);1;16;1;379.765
1002161252;0.125;15;7;(patch 442 514);1;13;1;381.198
1002161252;0.125;11;7;(patch 411 21);5;12;5;362.74
1002161252;0.125;33;3;(patch 472 347);3;13;3;494.627
1002161252;0.125;68;1;(patch 593 179);1;14;1;305.395
1002161252;0.125;61;8;(patch 154 81);6;6;6;1202.165
1002161252;0.125;57;8;(patch 176 466);5;11;5;1156.086
1002161252;0.125;29;3;(patch 83 392);3;15;3;463.392
1002161252;0.125;1;2;(patch 562 66);2;15;2;302.757
1002161252;0.125;63;1;(patch 17 153);1;14;1;290.504
1002161252;0.125;25;2;(patch 552 586);3;16;3;280.277
1002161252;0.125;71;5;(patch 249 385);5;15;5;659.498
1002161252;0.125;10;7;(patch 380 588);5;14;5;344.619
1002161252;0.125;60;8;(patch 584 405);6;16;6;1222.22
1002161252;0.125;42;6;(patch 392 406);6;9;6;392.629
1002161252;0.125;31;3;(patch 9 529);3;14;3;480.292
1002161252;0.125;4;5;(patch 254 331);5;12;5;671.739
1002161252;0.125;14;7;(patch 410 524);5;12;5;351.009
1002161252;0.125;41;6;(patch 442 463);6;16;6;421.177
1002161252;0.125;75;5;(patch 317 422);3;5;3;598.626
1002161252;0.125;18;2;(patch 510 41);3;13;3;261.939
1002161252;0.125;35;6;(patch 354 446);6;4;6;408.579
1002161252;0.125;69;1;(patch 581 267);1;11;1;288.901
1002161252;0.125;62;1;(patch 522 196);1;5;1;301.343
1002161252;0.125;53;8;(patch 528 304);6;13;6;1186.017
1002161252;0.125;39;6;(patch 326 505);6;11;6;393.439
1002161252;0.125;0;1;(patch 570 204);1;14;1;305.359
1002161252;0.125;66;1;(patch 468 212);1;15;1;292.71
1002161252;0.125;20;2;(patch 525 111);3;15;3;286.367
1002161252;0.125;59;8;(patch 266 469);5;9;5;1271.2
1002161252;0.125;47;4;(patch 448 400);1;14;1;225.89
1002161252;0.125;19;2;(patch 519 61);3;11;3;267.749
1002161252;0.125;64;1;(patch 482 174);1;13;1;292.662
1002161252;0.1267;23;2;(patch 585 106);3;13;3;291.006
1002161252;0.1267;29;3;(patch 88 397);3;7;3;470.392
1002161252;0.1267;24;2;(patch 521 131);2;15;2;289.222
1002161252;0.1267;21;2;(patch 496 99);2;12;2;300.727
1002161252;0.1267;58;8;(patch 464 191);6;11;6;1146.11
1002161252;0.1267;70;1;(patch 514 104);1;5;1;328.422
1002161252;0.1267;73;5;(patch 477 373);5;11;5;590.072
1002161252;0.1267;11;7;(patch 416 24);1;16;1;368.74
1002161252;0.1267;56;8;(patch 199 550);5;15;5;1199.903
1002161252;0.1267;19;2;(patch 523 63);1;12;1;272.749
1002161252;0.1267;16;7;(patch 388 41);5;13;5;366.536
1002161252;0.1267;28;3;(patch 393 343);3;14;3;462.317
1002161252;0.1267;76;5;(patch 471 357);5;16;5;645.962
1002161252;0.1267;55;8;(patch 96 598);5;14;5;1281.604
1002161252;0.1267;40;6;(patch 413 425);6;14;6;383.611
1002161252;0.1267;1;2;(patch 564 69);3;8;3;305.757
1002161252;0.1267;65;1;(patch 556 162);1;16;1;311.112
1002161252;0.1267;34;3;(patch 148 245);3;13;3;485.893
1002161252;0.1267;6;7;(patch 422 597);5;14;5;351.534
1002161252;0.1267;20;2;(patch 528 108);3;13;3;290.367
1002161252;0.1267;25;2;(patch 556 590);3;15;3;285.277
1002161252;0.1267;30;3;(patch 286 137);3;16;3;530.682
1002161252;0.1267;54;8;(patch 229 238);4;12;4;1317.997
1002161252;0.1267;0;1;(patch 568 195);1;9;1;314.359
1002161252;0.1267;67;1;(patch 574 241);1;13;1;288.346
1002161252;0.1267;78;5;(patch 255 372);5;13;5;616.072
1002161252;0.1267;74;5;(patch 388 522);5;14;5;601.63
1002161252;0.1267;13;7;(patch 466 589);5;15;5;397.128
1002161252;0.1267;18;2;(patch 507 41);2;4;2;264.939
1002161252;0.1267;31;3;(patch 12 518);2;5;2;491.292
1002161252;0.1267;53;8;(patch 500 309);6;14;6;1215.017
1002161252;0.1267;2;3;(patch 246 422);3;16;3;504.411
1002161252;0.1267;26;3;(patch 113 181);2;11;2;524.615
1002161252;0.1267;5;6;(patch 368 428);6;8;6;397.789
1002161252;0.1267;72;5;(patch 313 500);5;11;5;629.604
1002161252;0.1267;77;5;(patch 376 462);5;16;5;619.839
1002161252;0.1267;27;3;(patch 553 406);3;14;3;530.063
1002161252;0.1267;7;8;(patch 377 224);5;5;5;1203.747
1002161252;0.1267;69;1;(patch 575 260);1;5;1;297.901
1002161252;0.1267;12;7;(patch 467 568);5;16;5;388.773
1002161252;0.1283;63;1;(patch 9 153);1;12;1;300.227
1002161252;0.1283;57;8;(patch 156 488);6;13;6;1185.828
1002161252;0.1283;18;2;(patch 502 42);1;9;1;269.939
1002161252;0.1283;64;1;(patch 482 184);1;12;1;303.614
1002161252;0.1283;47;4;(patch 441 396);1;14;1;234.063
1002161252;0.1283;9;7;(patch 360 513);5;14;5;345.902
1002161252;0.1283;37;6;(patch 406 423);6;11;6;419.344
1002161252;0.1283;74;5;(patch 378 522);3;10;3;611.63
1002161252;0.1283;59;8;(patch 244 479);6;14;6;1297.902
1002161252;0.1283;17;2;(patch 510 27);3;16;3;309.846
1002161252;0.1283;76;5;(patch 481 367);5;8;5;659.962
1002161252;0.1283;29;3;(patch 93 406);2;6;2;480.392
1002161252;0.1283;4;5;(patch 253 350);5;16;5;690.769
1002161252;0.1283;75;5;(patch 317 411);5;16;5;611.499
1002161252;0.1283;62;1;(patch 523 189);1;15;1;308.603
1002161252;0.1283;79;5;(patch 377 301);5;14;5;626.313
1002161252;0.1283;22;2;(patch 588 53);3;14;3;297.589
1002161252;0.1283;19;2;(patch 522 65);3;11;3;274.749
1002161252;0.1283;12;7;(patch 472 572);1;9;1;395.773
1002161252;0.1283;60;8;(patch 592 375);5;16;5;1254.526
1002161252;0.1283;38;6;(patch 409 509);6;14;6;435.281
1002161252;0.1283;61;8;(patch 172 55);6;10;6;1234.747
1002161252;0.1283;39;6;(patch 326 517);6;7;6;407.104
1002161252;0.1283;14;7;(patch 420 531);5;11;5;363.478
1002161252;0.1283;8;7;(patch 284 494);5;9;5;391.315
1002161252;0.1283;66;1;(patch 467 204);1;12;1;302.695
1002161252;0.1283;32;3;(patch 52 367);3;10;3;487.184
1002161252;0.1283;33;3;(patch 473 358);3;12;3;506.689
1002161252;0.1283;10;7;(patch 370 583);5;16;5;356.834
1002161252;0.1283;15;7;(patch 444 521);1;16;1;389.308
1002161252;0.1283;24;2;(patch 527 129);3;14;3;295.222
1002161252;0.1283;68;1;(patch 597 171);1;16;1;314.346
1002161252;0.1283;71;5;(patch 248 369);5;7;5;675.18
1002161252;0.13;42;6;(patch 383 423);6;1;6;423.217
1002161252;0.13;28;3;(patch 401 341);3;9;3;470.661
1002161252;0.13;20;2;(patch 525 111);3;14;3;295.896
1002161252;0.13;16;7;(patch 382 34);1;14;1;378.111
1002161252;0.13;31;3;(patch 5 513);2;16;2;501.13
1002161252;0.13;26;3;(patch 117 173);3;12;3;533.777
1002161252;0.13;58;8;(patch 438 195);6;12;6;1172.455
1002161252;0.13;54;8;(patch 216 213);5;14;5;1346.338
1002161252;0.13;2;3;(patch 239 428);3;15;3;513.741
1002161252;0.13;25;2;(patch 557 587);2;16;2;288.754
1002161252;0.13;7;8;(patch 392 248);5;14;5;1232.495
1002161252;0.13;67;1;(patch 571 236);1;7;1;295.181
1002161252;0.13;70;1;(patch 516 100);4;9;4;334.334
1002161252;0.13;65;1;(patch 562 171);1;13;1;323.297
1002161252;0.13;34;3;(patch 138 248);3;12;3;496.741
1002161252;0.13;61;8;(patch 186 35);5;6;5;1259.747
1002161252;0.13;0;1;(patch 561 195);1;13;1;321.064
1002161252;0.13;5;6;(patch 358 423);6;10;6;409.274
1002161252;0.13;1;2;(patch 562 74);3;14;3;312.535
1002161252;0.13;32;3;(patch 52 377);2;12;2;497.184
1002161252;0.13;56;8;(patch 179 570);6;16;6;1228.244
1002161252;0.13;78;5;(patch 259 358);3;11;3;630.772
1002161252;0.13;23;2;(patch 578 103);2;12;2;298.908
1002161252;0.13;11;7;(patch 423 25);5;15;5;375.548
1002161252;0.13;53;8;(patch 511 286);4;13;4;1243.907
1002161252;0.13;6;7;(patch 417 588);1;16;1;361.951
1002161252;0.13;35;6;(patch 364 442);6;12;6;423.315
1002161252;0.13;72;5;(patch 324 504);5;10;5;641.475
1002161252;0.13;69;1;(patch 574 253);1;11;1;306.235
1002161252;0.13;30;3;(patch 272 139);2;14;2;545.372
1002161252;0.13;27;3;(patch 566 412);3;11;3;544.702
1002161252;0.13;19;2;(patch 531 65);3;7;3;283.749
1002161252;0.13;77;5;(patch 358 450);5;12;5;642.528
1002161252;0.13;73;5;(patch 459 372);5;16;5;608.425
1002161252;0.13;76;5;(patch 483 375);3;15;3;668.962
1002161252;0.13;55;8;(patch 75 14);5;15;5;1309.751
1002161252;0.13;21;2;(patch 494 95);2;15;2;306.248
1002161252;0.1317;10;7;(patch 366 573);1;14;1;368.239
1002161252;0.1317;57;8;(patch 160 511);5;11;5;1209.321
1002161252;0.1317;29;3;(patch 96 419);3;16;3;496.666
1002161252;0.1317;9;7;(patch 372 505);1;11;1;360.332
1002161252;0.1317;22;2;(patch 591 55);3;16;3;302.26
1002161252;0.1317;18;2;(patch 503 48);3;16;3;276.5
1002161252;0.1317;31;3;(patch 15 512);2;6;2;511.13
1002161252;0.1317;60;8;(patch 594 410);4;11;4;1292.073
1002161252;0.1317;34;3;(patch 135 248);2;8;2;499.741
1002161252;0.1317;24;2;(patch 525 123);3;16;3;301.594
1002161252;0.1317;33;3;(patch 475 367);3;11;3;516.884
1002161252;0.1317;74;5;(patch 368 523);5;15;5;622.791
1002161252;0.1317;17;2;(patch 510 21);4;15;4;315.944
1002161252;0.1317;15;7;(patch 439 528);1;16;1;400.067
1002161252;0.1317;40;6;(patch 410 410);6;14;6;400.88
